purchase_date,purchase_ym,item_name,item_price,고객이름,지역,등록일
2019-04-29 20:52,201904,상품N,1400.0,정영훈,A시,2018-04-18
2019-03-17 0:15,201903,상품N,1400.0,김도원,A시,2017-03-29
2019-06-15 10:42,201906,상품N,1400.0,김현수,E시,2017-04-07
2019-05-18 10:53,201905,상품N,1400.0,김지완,G시,2018-02-12
2019-02-21 14:46,201902,상품N,1400.0,김시훈,E시,2018-07-23
2019-04-06 21:20,201904,상품N,1400.0,김우찬,C시,2018-04-07
2019-06-21 15:47,201906,상품N,1400.0,김주안,G시,2017-05-05
2019-04-23 12:37,201904,상품N,1400.0,김주호,G시,2017-07-05
2019-01-17 20:33,201901,상품N,1400.0,김윤서,H시,2018-07-10
2019-02-08 9:50,201902,상품N,1400.0,김승재,C시,2017-02-12
2019-06-23 15:10,201906,상품N,1400.0,김찬우,F시,2018-07-16
2019-02-26 10:10,201902,상품N,1400.0,김우빈,D시,2017-07-20
2019-05-09 1:44,201905,상품N,1400.0,김주혁,C시,2018-02-22
2019-03-18 3:50,201903,상품N,1400.0,김재윤,C시,2018-02-23
2019-02-26 8:29,201902,상품N,1400.0,김하율,F시,2017-04-01
2019-02-11 18:17,201902,상품N,1400.0,김지오,F시,2017-05-27
2019-05-16 18:49,201905,상품N,1400.0,김연호,E시,2017-02-07
2019-04-01 3:46,201904,상품N,1400.0,김승후,C시,2017-03-17
2019-04-18 7:07,201904,상품N,1400.0,김재원,E시,2018-03-31
2019-01-20 13:41,201901,상품N,1400.0,김정민,B시,2017-07-01
2019-03-09 17:26,201903,상품N,1400.0,김승빈,G시,2017-07-07
2019-05-10 13:42,201905,상품N,1400.0,김승준,E시,2018-07-01
2019-07-26 16:48,201907,상품N,1400.0,김태경,D시,2018-01-29
2019-01-02 13:26,201901,상품N,1400.0,김범준,F시,2017-01-06
2019-07-24 20:13,201907,상품N,1400.0,김준성,D시,2017-07-28
2019-02-19 4:38,201902,상품N,1400.0,김건희,B시,2018-01-21
2019-07-14 16:47,201907,상품N,1400.0,김범준,F시,2017-01-06
2019-02-14 10:26,201902,상품N,1400.0,김서윤,G시,2017-01-30
2019-01-09 23:28,201901,상품N,1400.0,김재우,D시,2017-04-14
2019-07-28 19:37,201907,상품N,1400.0,김가온,C시,2017-01-26
2019-01-04 19:30,201901,상품N,1400.0,김지호,D시,2017-06-16
2019-02-10 5:30,201902,상품N,1400.0,김서준,C시,2017-06-17
2019-05-06 20:33,201905,상품N,1400.0,김민우,B시,2017-01-05
2019-03-06 7:56,201903,상품N,1400.0,김지원,H시,2018-02-27
2019-07-04 10:40,201907,상품N,1400.0,김찬우,F시,2018-07-16
2019-03-02 9:42,201903,상품N,1400.0,김승주,E시,2018-07-15
2019-05-28 7:29,201905,상품N,1400.0,김시우,H시,2018-05-19
2019-03-18 1:09,201903,상품N,1400.0,김은혁,E시,2017-01-21
2019-04-09 20:55,201904,상품N,1400.0,김도하,G시,2018-02-17
2019-07-25 23:48,201907,상품N,1400.0,김수민,A시,2018-02-06
2019-05-20 12:36,201905,상품N,1400.0,김태영,D시,2018-06-17
2019-01-31 12:48,201901,상품N,1400.0,정영훈,A시,2018-04-18
2019-06-09 0:14,201906,상품N,1400.0,김시환,F시,2018-05-27
2019-02-11 21:34,201902,상품N,1400.0,김승민,A시,2017-04-22
2019-05-09 21:37,201905,상품N,1400.0,김민수,D시,2018-07-22
2019-05-26 16:58,201905,상품N,1400.0,김상현,G시,2017-03-26
2019-04-18 5:52,201904,상품N,1400.0,김민규,B시,2017-06-13
2019-01-14 15:53,201901,상품N,1400.0,김하진,C시,2018-05-18
2019-06-01 2:16,201906,상품N,1400.0,김윤찬,C시,2017-04-06
2019-05-09 1:18,201905,상품N,1400.0,김정훈,D시,2018-07-30
2019-01-21 15:26,201901,상품N,1400.0,김도경,H시,2018-06-13
2019-04-24 17:44,201904,상품N,1400.0,김은율,C시,2018-05-03
2019-04-02 11:55,201904,상품N,1400.0,김규현,F시,2017-03-21
2019-05-10 6:23,201905,상품N,1400.0,김준우,C시,2018-06-25
2019-07-27 16:11,201907,상품N,1400.0,김수호,C시,2018-04-14
2019-06-13 16:29,201906,상품N,1400.0,김은우,E시,2017-01-04
2019-05-05 17:06,201905,상품N,1400.0,김성윤,F시,2018-03-05
2019-04-21 17:08,201904,상품N,1400.0,김대현,H시,2017-01-30
2019-02-23 22:28,201902,상품N,1400.0,김도원,A시,2017-03-29
2019-05-08 12:29,201905,상품N,1400.0,김찬우,F시,2018-07-16
2019-05-03 12:30,201905,상품N,1400.0,김은성,G시,2017-02-18
2019-01-17 15:31,201901,상품N,1400.0,김지안,B시,2017-01-28
2019-06-22 6:48,201906,상품N,1400.0,김재우,D시,2017-04-14
2019-06-21 18:55,201906,상품N,1400.0,김정현,G시,2018-03-29
2019-02-11 21:22,201902,상품N,1400.0,김재영,G시,2017-06-19
2019-01-21 20:47,201901,상품N,1400.0,김준후,B시,2017-04-18
2019-06-30 22:33,201906,상품N,1400.0,김민규,B시,2017-06-13
2019-06-14 1:03,201906,상품N,1400.0,김재영,G시,2017-06-19
2019-02-03 1:29,201902,상품N,1400.0,김주원,C시,2018-05-21
2019-02-20 13:45,201902,상품N,1400.0,김재우,D시,2017-04-14
2019-06-14 17:15,201906,상품N,1400.0,김시호,H시,2017-06-12
2019-06-02 20:40,201906,상품N,1400.0,김민규,B시,2017-06-13
2019-02-13 5:41,201902,상품N,1400.0,김민규,B시,2017-06-13
2019-03-27 7:09,201903,상품N,1400.0,김영준,A시,2017-01-23
2019-02-09 3:19,201902,상품N,1400.0,김지완,G시,2018-02-12
2019-04-12 9:07,201904,상품N,1400.0,김민서,B시,2018-07-02
2019-04-23 2:45,201904,상품N,1400.0,김지혁,A시,2017-03-29
2019-01-04 19:51,201901,상품N,1400.0,정도형,A시,2017-04-13
2019-02-12 19:00,201902,상품N,1400.0,김선우,H시,2017-05-05
2019-01-14 10:59,201901,상품N,1400.0,김현진,H시,2017-07-13
2019-06-25 16:00,201906,상품N,1400.0,김주혁,C시,2018-02-22
2019-07-20 12:52,201907,상품N,1400.0,김승민,A시,2017-04-22
2019-02-18 15:17,201902,상품N,1400.0,김도영,E시,2018-06-20
2019-07-26 22:14,201907,상품N,1400.0,김대현,H시,2017-01-30
2019-05-23 15:33,201905,상품N,1400.0,김지완,G시,2018-02-12
2019-03-25 12:48,201903,상품N,1400.0,김태윤,E시,2017-05-09
2019-03-30 21:05,201903,상품N,1400.0,김태훈,A시,2018-01-06
2019-04-01 1:46,201904,상품N,1400.0,김성윤,F시,2018-03-05
2019-07-13 23:10,201907,상품N,1400.0,김준수,E시,2018-02-17
2019-03-16 11:09,201903,상품N,1400.0,김하율,F시,2017-04-01
2019-04-26 21:17,201904,상품N,1400.0,김시현,H시,2019-04-19
2019-01-27 10:29,201901,상품N,1400.0,김지후,D시,2018-01-12
2019-07-22 14:12,201907,상품N,1400.0,김상민,H시,2018-02-24
2019-03-19 14:51,201903,상품N,1400.0,김지운,E시,2017-07-10
2019-01-29 7:39,201901,상품N,1400.0,정영훈,A시,2018-04-18
2019-02-12 0:36,201902,상품N,1400.0,김예준,C시,2018-07-22
2019-06-30 17:00,201906,상품N,1400.0,김시완,A시,2018-05-20
2019-07-25 6:56,201907,상품N,1400.0,김호준,B시,2017-05-19
2019-07-29 15:15,201907,상품N,1400.0,김태인,F시,2017-03-12
2019-04-20 5:22,201904,상품N,1400.0,김하랑,E시,2018-01-11
2019-05-30 5:59,201905,상품N,1400.0,김지원,H시,2018-02-27
2019-02-23 10:30,201902,상품N,1400.0,김유빈,C시,2017-01-07
2019-01-15 11:33,201901,상품N,1400.0,김건희,B시,2018-01-21
2019-05-30 3:14,201905,상품N,1400.0,김지완,G시,2018-02-12
2019-07-18 10:36,201907,상품N,1400.0,김민기,G시,2018-07-19
2019-01-05 8:33,201901,상품N,1400.0,김현승,A시,2018-01-08
2019-03-26 4:13,201903,상품N,1400.0,김승빈,G시,2017-07-07
2019-03-13 1:05,201903,상품N,1400.0,김은호,H시,2018-05-22
2019-04-09 19:19,201904,상품N,1400.0,김정후,G시,2018-05-07
2019-04-18 22:32,201904,상품N,1400.0,김재희,G시,2017-06-20
2019-06-22 22:40,201906,상품N,1400.0,김우진,H시,2018-05-14
2019-05-22 11:22,201905,상품N,1400.0,김민석,A시,2018-05-13
2019-05-07 19:53,201905,상품O,1500.0,김경민,E시,2017-07-05
2019-05-23 3:56,201905,상품O,1500.0,김수민,A시,2018-02-06
2019-06-18 21:34,201906,상품O,1500.0,김민기,G시,2018-07-19
2019-07-16 11:34,201907,상품O,1500.0,김서준,C시,2017-06-17
2019-01-18 8:19,201901,상품O,1500.0,김준후,B시,2017-04-18
2019-01-07 5:02,201901,상품O,1500.0,김서준,C시,2017-06-17
2019-04-18 15:55,201904,상품O,1500.0,김현민,D시,2017-07-30
2019-04-22 11:43,201904,상품O,1500.0,김하윤,F시,2017-05-19
2019-07-29 15:33,201907,상품O,1500.0,김하준,H시,2018-04-21
2019-01-20 6:25,201901,상품O,1500.0,김찬우,F시,2018-07-16
2019-06-15 11:51,201906,상품O,1500.0,김승찬,B시,2017-02-19
2019-04-24 11:47,201904,상품O,1500.0,김주한,D시,2018-06-05
2019-04-01 11:46,201904,상품O,1500.0,김규현,F시,2017-03-21
2019-07-14 17:29,201907,상품O,1500.0,김주원,C시,2018-05-21
2019-02-25 10:52,201902,상품O,1500.0,김승환,B시,2017-05-23
2019-03-25 20:25,201903,상품O,1500.0,김서준,C시,2017-06-17
2019-01-15 17:29,201901,상품O,1500.0,김승환,B시,2017-05-23
2019-01-19 7:03,201901,상품O,1500.0,김민기,G시,2018-07-19
2019-05-17 9:48,201905,상품O,1500.0,김하람,H시,2018-06-11
2019-07-04 6:42,201907,상품O,1500.0,김현성,H시,2018-01-04
2019-05-30 3:41,201905,상품O,1500.0,김도율,C시,2018-01-26
2019-07-13 21:56,201907,상품O,1500.0,김정민,B시,2017-07-01
2019-06-17 1:07,201906,상품O,1500.0,김준영,E시,2018-03-08
2019-01-28 13:01,201901,상품O,1500.0,김세현,C시,2018-03-17
2019-01-18 14:16,201901,상품O,1500.0,김연호,E시,2017-02-07
2019-02-04 1:37,201902,상품O,1500.0,김예성,A시,2017-06-20
2019-03-30 15:11,201903,상품O,1500.0,김영준,A시,2017-01-23
2019-01-08 17:09,201901,상품O,1500.0,김하랑,E시,2018-01-11
2019-04-09 0:56,201904,상품O,1500.0,김은찬,H시,2018-03-24
2019-01-10 15:51,201901,상품O,1500.0,김선우,H시,2017-05-05
2019-01-14 9:06,201901,상품O,1500.0,김이안,F시,2017-04-29
2019-02-01 11:44,201902,상품O,1500.0,김윤찬,C시,2017-04-06
2019-07-18 14:45,201907,상품O,1500.0,김지한,A시,2018-01-07
2019-04-10 9:25,201904,상품O,1500.0,김태현,B시,2018-02-13
2019-06-12 14:36,201906,상품O,1500.0,김주한,D시,2018-06-05
2019-07-05 10:49,201907,상품O,1500.0,김서후,A시,2017-05-23
2019-02-13 14:06,201902,상품O,1500.0,김도영,E시,2018-06-20
2019-06-18 13:01,201906,상품O,1500.0,김강현,D시,2017-06-07
2019-07-06 3:10,201907,상품O,1500.0,김주한,D시,2018-06-05
2019-01-18 8:40,201901,상품O,1500.0,김도훈,F시,2017-06-12
2019-02-25 6:36,201902,상품O,1500.0,김윤서,H시,2018-07-10
2019-02-22 12:09,201902,상품O,1500.0,김주원,C시,2018-05-21
2019-01-06 23:52,201901,상품O,1500.0,김재희,G시,2017-06-20
2019-01-19 8:14,201901,상품O,1500.0,정도형,A시,2017-04-13
2019-06-19 9:50,201906,상품O,1500.0,김도원,A시,2017-03-29
2019-07-12 11:54,201907,상품O,1500.0,김은율,C시,2018-05-03
2019-01-25 16:50,201901,상품O,1500.0,김성윤,F시,2018-03-05
2019-05-07 22:50,201905,상품O,1500.0,김건우,G시,2018-04-24
2019-01-16 8:25,201901,상품O,1500.0,김지훈,A시,2017-06-02
2019-05-26 21:45,201905,상품O,1500.0,김준우,C시,2018-06-25
2019-06-14 4:55,201906,상품O,1500.0,김도경,H시,2018-06-13
2019-03-17 18:25,201903,상품O,1500.0,김진우,D시,2018-05-02
2019-05-21 20:16,201905,상품O,1500.0,김현서,C시,2018-07-28
2019-06-05 16:12,201906,상품O,1500.0,김현승,A시,2018-01-08
2019-07-12 17:50,201907,상품O,1500.0,김승윤,F시,2017-03-25
2019-02-11 7:40,201902,상품O,1500.0,김도훈,F시,2017-06-12
2019-06-16 1:51,201906,상품O,1500.0,김현진,H시,2017-07-13
2019-02-09 20:28,201902,상품O,1500.0,김성민,A시,2018-02-06
2019-06-30 9:04,201906,상품O,1500.0,김규현,F시,2017-03-21
2019-05-28 19:17,201905,상품O,1500.0,김규민,F시,2017-01-08
2019-01-01 0:20,201901,상품O,1500.0,김민석,A시,2018-05-13
2019-02-13 16:37,201902,상품O,1500.0,김윤성,F시,2017-03-03
2019-01-11 16:52,201901,상품O,1500.0,김서진,G시,2018-06-29
2019-04-15 11:14,201904,상품O,1500.0,김태민,H시,2017-01-08
2019-02-07 3:16,201902,상품O,1500.0,김주혁,C시,2018-02-22
2019-02-24 12:11,201902,상품O,1500.0,김강현,D시,2017-06-07
2019-03-22 18:36,201903,상품O,1500.0,김우진,H시,2018-05-14
2019-05-07 2:58,201905,상품O,1500.0,김준석,F시,2017-03-04
2019-04-17 21:13,201904,상품O,1500.0,김하진,C시,2018-05-18
2019-07-11 15:43,201907,상품O,1500.0,김지율,B시,2017-03-15
2019-04-03 14:22,201904,상품O,1500.0,김재혁,G시,2018-01-31
2019-04-11 0:20,201904,상품O,1500.0,김하율,F시,2017-04-01
2019-05-29 23:25,201905,상품O,1500.0,김지호,D시,2017-06-16
2019-06-17 5:36,201906,상품O,1500.0,김승후,C시,2017-03-17
2019-06-25 20:41,201906,상품O,1500.0,김은호,H시,2018-05-22
2019-02-23 10:58,201902,상품O,1500.0,김지운,E시,2017-07-10
2019-02-01 3:48,201902,상품O,1500.0,김은혁,E시,2017-01-21
2019-03-05 2:43,201903,상품O,1500.0,김지원,H시,2018-02-27
2019-07-24 14:18,201907,상품O,1500.0,김영준,A시,2017-01-23
2019-02-25 0:49,201902,상품O,1500.0,김시우,H시,2018-05-19
2019-05-29 6:20,201905,상품O,1500.0,김승준,E시,2018-07-01
2019-04-18 9:16,201904,상품O,1500.0,김은혁,E시,2017-01-21
2019-07-18 5:39,201907,상품O,1500.0,김이준,B시,2018-02-10
2019-05-27 19:04,201905,상품O,1500.0,김수민,A시,2018-02-06
2019-05-28 2:44,201905,상품O,1500.0,김우빈,D시,2017-07-20
2019-04-13 19:22,201904,상품O,1500.0,김우진,H시,2018-05-14
2019-03-21 14:29,201903,상품O,1500.0,김현수,E시,2017-04-07
2019-02-04 13:44,201902,상품O,1500.0,김민혁,A시,2017-05-13
2019-05-13 3:40,201905,상품O,1500.0,김정민,B시,2017-07-01
2019-05-17 6:37,201905,상품O,1500.0,김현진,H시,2017-07-13
2019-03-12 3:16,201903,상품O,1500.0,김승찬,B시,2017-02-19
2019-02-09 18:56,201902,상품O,1500.0,김범준,F시,2017-01-06
2019-07-12 19:55,201907,상품O,1500.0,김도하,G시,2018-02-17
2019-04-30 23:52,201904,상품O,1500.0,김이준,B시,2018-02-10
2019-02-04 22:06,201902,상품O,1500.0,김원준,A시,2018-03-08
2019-01-16 13:29,201901,상품O,1500.0,김승빈,G시,2017-07-07
2019-07-01 5:43,201907,상품O,1500.0,김범준,F시,2017-01-06
2019-06-08 16:38,201906,상품O,1500.0,김하민,E시,2018-05-12
2019-01-18 19:52,201901,상품O,1500.0,김건우,G시,2018-04-24
2019-03-10 14:46,201903,상품O,1500.0,김성민,A시,2018-02-06
2019-04-01 21:13,201904,상품O,1500.0,김재윤,C시,2018-02-23
2019-07-31 18:08,201907,상품O,1500.0,김은성,G시,2017-02-18
2019-07-02 21:30,201907,상품O,1500.0,김도현,A시,2017-03-04
2019-07-14 2:31,201907,상품O,1500.0,김지완,G시,2018-02-12
2019-07-20 22:12,201907,상품O,1500.0,김도경,H시,2018-06-13
2019-01-31 6:33,201901,상품O,1500.0,김도하,G시,2018-02-17
2019-05-02 22:45,201905,상품O,1500.0,김지오,F시,2017-05-27
2019-06-10 12:37,201906,상품O,1500.0,김하윤,F시,2017-05-19
2019-01-02 7:25,201901,상품O,1500.0,김승주,E시,2018-07-15
2019-01-10 9:13,201901,상품O,1500.0,김우진,H시,2018-05-14
2019-01-03 19:38,201901,상품O,1500.0,김지우,G시,2017-04-11
2019-05-30 16:57,201905,상품O,1500.0,김다온,A시,2018-05-01
2019-03-15 1:19,201903,상품O,1500.0,김은혁,E시,2017-01-21
2019-07-13 23:49,201907,상품O,1500.0,김민호,F시,2018-07-09
2019-07-08 10:41,201907,상품O,1500.0,김주영,E시,2017-04-10
2019-03-01 9:20,201903,상품O,1500.0,김가온,C시,2017-01-26
2019-03-02 19:02,201903,상품O,1500.0,김예찬,B시,2017-07-03
2019-06-15 19:50,201906,상품O,1500.0,김서윤,G시,2017-01-30
2019-02-04 3:16,201902,상품O,1500.0,김성빈,H시,2018-02-28
2019-01-29 20:05,201901,상품O,1500.0,김주환,B시,2018-05-02
2019-02-25 18:17,201902,상품O,1500.0,김도현,A시,2017-03-04
2019-07-21 4:32,201907,상품O,1500.0,김연준,A시,2018-07-29
2019-05-01 5:49,201905,상품O,1500.0,김경민,E시,2017-07-05
2019-04-09 0:53,201904,상품O,1500.0,김대현,H시,2017-01-30
2019-07-27 20:32,201907,상품P,1600.0,김주혁,C시,2018-02-22
2019-01-26 7:21,201901,상품P,1600.0,김성준,H시,2018-05-24
2019-07-16 19:31,201907,상품P,1600.0,김지한,A시,2018-01-07
2019-02-24 23:40,201902,상품P,1600.0,김윤성,F시,2017-03-03
2019-03-17 16:50,201903,상품P,1600.0,김범준,F시,2017-01-06
2019-06-08 4:55,201906,상품P,1600.0,김세현,C시,2018-03-17
2019-04-17 4:55,201904,상품P,1600.0,김승호,F시,2017-04-08
2019-05-18 2:36,201905,상품P,1600.0,김이준,B시,2018-02-10
2019-06-20 7:38,201906,상품P,1600.0,김은호,H시,2018-05-22
2019-06-02 8:00,201906,상품P,1600.0,김수현,E시,2017-02-22
2019-07-04 10:50,201907,상품P,1600.0,김지후,D시,2018-01-12
2019-04-02 5:14,201904,상품P,1600.0,김지우,G시,2017-04-11
2019-05-31 19:25,201905,상품P,1600.0,김주혁,C시,2018-02-22
2019-01-04 12:05,201901,상품P,1600.0,김우진,H시,2018-05-14
2019-03-08 23:12,201903,상품P,1600.0,김태현,B시,2018-02-13
2019-06-20 14:20,201906,상품P,1600.0,김시율,F시,2017-07-15
2019-03-23 16:47,201903,상품P,1600.0,김정후,G시,2018-05-07
2019-07-11 19:08,201907,상품P,1600.0,김유준,D시,2017-04-04
2019-05-21 4:48,201905,상품P,1600.0,김우찬,C시,2018-04-07
2019-04-20 6:29,201904,상품P,1600.0,김은성,G시,2017-02-18
2019-06-16 0:08,201906,상품P,1600.0,김주호,G시,2017-07-05
2019-02-19 14:11,201902,상품P,1600.0,김현성,H시,2018-01-04
2019-03-14 6:19,201903,상품P,1600.0,김대현,H시,2017-01-30
2019-01-14 7:43,201901,상품P,1600.0,김이준,B시,2018-02-10
2019-02-08 6:03,201902,상품P,1600.0,김주호,G시,2017-07-05
2019-02-08 1:41,201902,상품P,1600.0,김경민,E시,2017-07-05
2019-03-18 6:34,201903,상품P,1600.0,김준수,E시,2018-02-17
2019-01-18 23:46,201901,상품P,1600.0,김호준,B시,2017-05-19
2019-05-18 14:28,201905,상품P,1600.0,김유빈,C시,2017-01-07
2019-07-02 4:44,201907,상품P,1600.0,김승재,C시,2017-02-12
2019-05-24 22:09,201905,상품P,1600.0,김성우,E시,2017-06-01
2019-02-14 1:30,201902,상품P,1600.0,김동건,D시,2017-03-13
2019-01-11 20:09,201901,상품P,1600.0,김승현,F시,2018-05-20
2019-04-17 20:14,201904,상품P,1600.0,김태훈,A시,2018-01-06
2019-06-09 0:58,201906,상품P,1600.0,김지민,F시,2017-05-23
2019-06-30 16:57,201906,상품P,1600.0,김한결,C시,2017-02-18
2019-02-05 2:05,201902,상품P,1600.0,김규현,F시,2017-03-21
2019-07-10 19:50,201907,상품P,1600.0,김도원,A시,2017-03-29
2019-05-26 10:58,201905,상품P,1600.0,김다온,A시,2018-05-01
2019-01-22 9:45,201901,상품P,1600.0,김승유,A시,2017-04-27
2019-01-07 13:28,201901,상품P,1600.0,김대현,H시,2017-01-30
2019-03-06 21:42,201903,상품P,1600.0,김지운,E시,2017-07-10
2019-03-02 8:52,201903,상품P,1600.0,김현우,C시,2018-06-28
2019-07-29 15:59,201907,상품P,1600.0,김성준,H시,2018-05-24
2019-02-02 1:56,201902,상품P,1600.0,김우준,D시,2018-05-22
2019-06-17 1:07,201906,상품P,1600.0,김성준,H시,2018-05-24
2019-07-05 19:27,201907,상품P,1600.0,김승준,E시,2018-07-01
2019-01-04 12:20,201901,상품P,1600.0,김범준,F시,2017-01-06
2019-03-07 0:05,201903,상품P,1600.0,김민기,G시,2018-07-19
2019-02-15 3:51,201902,상품P,1600.0,김성준,H시,2018-05-24
2019-02-20 6:30,201902,상품P,1600.0,김민수,D시,2018-07-22
2019-06-22 16:42,201906,상품P,1600.0,김수혁,G시,2017-06-09
2019-01-19 1:21,201901,상품P,1600.0,김수호,C시,2018-04-14
2019-04-21 20:42,201904,상품P,1600.0,김은찬,H시,2018-03-24
2019-03-03 0:17,201903,상품P,1600.0,김서진,G시,2018-06-29
2019-05-02 1:58,201905,상품P,1600.0,김현준,E시,2017-07-02
2019-07-09 7:44,201907,상품P,1600.0,김시호,H시,2017-06-12
2019-02-25 15:15,201902,상품P,1600.0,김예준,C시,2018-07-22
2019-04-20 16:01,201904,상품P,1600.0,김지안,B시,2017-01-28
2019-05-24 16:27,201905,상품P,1600.0,김하민,E시,2018-05-12
2019-05-15 0:35,201905,상품P,1600.0,김주환,B시,2018-05-02
2019-05-14 8:37,201905,상품P,1600.0,김성우,E시,2017-06-01
2019-05-27 5:42,201905,상품P,1600.0,김연호,E시,2017-02-07
2019-03-30 16:44,201903,상품P,1600.0,김우준,D시,2018-05-22
2019-06-20 11:01,201906,상품P,1600.0,김동하,F시,2018-03-15
2019-03-04 16:39,201903,상품P,1600.0,김승윤,F시,2017-03-25
2019-02-04 17:08,201902,상품P,1600.0,김예준,C시,2018-07-22
2019-05-30 21:17,201905,상품P,1600.0,김정후,G시,2018-05-07
2019-03-26 5:32,201903,상품P,1600.0,김하랑,E시,2018-01-11
2019-02-16 6:37,201902,상품P,1600.0,김준영,E시,2018-03-08
2019-02-01 4:29,201902,상품P,1600.0,김민혁,A시,2017-05-13
2019-03-10 22:27,201903,상품P,1600.0,김태현,B시,2018-02-13
2019-06-03 12:06,201906,상품P,1600.0,김태윤,E시,2017-05-09
2019-02-09 4:54,201902,상품P,1600.0,김민서,B시,2018-07-02
2019-03-17 14:00,201903,상품P,1600.0,김지오,F시,2017-05-27
2019-05-14 16:02,201905,상품P,1600.0,김승주,E시,2018-07-15
2019-01-19 7:40,201901,상품P,1600.0,김수혁,G시,2017-06-09
2019-02-18 16:38,201902,상품P,1600.0,김윤우,A시,2018-03-12
2019-05-03 16:31,201905,상품P,1600.0,김유빈,C시,2017-01-07
2019-05-08 15:42,201905,상품P,1600.0,김현성,H시,2018-01-04
2019-05-31 11:44,201905,상품P,1600.0,김하랑,E시,2018-01-11
2019-05-16 4:46,201905,상품P,1600.0,김윤찬,C시,2017-04-06
2019-06-27 10:10,201906,상품P,1600.0,김시율,F시,2017-07-15
2019-07-06 13:50,201907,상품P,1600.0,김시온,E시,2018-01-29
2019-04-15 18:19,201904,상품P,1600.0,김동우,A시,2017-07-06
2019-07-29 12:11,201907,상품P,1600.0,김수호,C시,2018-04-14
2019-06-06 3:33,201906,상품P,1600.0,김규민,F시,2017-01-08
2019-01-27 18:04,201901,상품P,1600.0,김지운,E시,2017-07-10
2019-07-10 18:32,201907,상품P,1600.0,김건우,G시,2018-04-24
2019-07-06 21:09,201907,상품P,1600.0,김재준,A시,2018-02-21
2019-02-09 23:01,201902,상품P,1600.0,김은혁,E시,2017-01-21
2019-06-13 5:32,201906,상품P,1600.0,김민건,F시,2017-02-14
2019-07-12 16:53,201907,상품P,1600.0,김지한,A시,2018-01-07
2019-01-07 11:27,201901,상품P,1600.0,김민건,F시,2017-02-14
2019-07-07 19:00,201907,상품P,1600.0,김재희,G시,2017-06-20
2019-04-02 13:46,201904,상품P,1600.0,김태양,A시,2018-03-11
2019-05-16 15:43,201905,상품P,1600.0,김하민,E시,2018-05-12
2019-03-08 18:56,201903,상품P,1600.0,김동건,D시,2017-03-13
2019-07-01 2:15,201907,상품P,1600.0,김지오,F시,2017-05-27
2019-01-14 7:57,201901,상품P,1600.0,김현준,E시,2017-07-02
2019-01-10 15:12,201901,상품P,1600.0,김다온,A시,2018-05-01
2019-05-16 13:25,201905,상품P,1600.0,김시호,H시,2017-06-12
2019-07-20 15:08,201907,상품P,1600.0,김주환,B시,2018-05-02
2019-04-09 18:24,201904,상품P,1600.0,김승주,E시,2018-07-15
2019-07-16 14:36,201907,상품P,1600.0,정도형,A시,2017-04-13
2019-03-01 22:05,201903,상품P,1600.0,김재윤,C시,2018-02-23
2019-06-09 3:56,201906,상품P,1600.0,김주환,B시,2018-05-02
2019-02-14 14:34,201902,상품P,1600.0,김시훈,E시,2018-07-23
2019-03-05 8:01,201903,상품P,1600.0,김서윤,G시,2017-01-30
2019-07-15 12:05,201907,상품P,1600.0,김윤우,A시,2018-03-12
2019-03-12 2:05,201903,상품P,1600.0,김지율,B시,2017-03-15
2019-04-06 3:47,201904,상품P,1600.0,김주영,E시,2017-04-10
2019-02-17 1:09,201902,상품P,1600.0,김재혁,G시,2018-01-31
2019-07-25 20:05,201907,상품P,1600.0,김우준,D시,2018-05-22
2019-07-16 20:10,201907,상품P,1600.0,김현준,E시,2017-07-02
2019-06-10 20:11,201906,상품P,1600.0,김은성,G시,2017-02-18
2019-06-28 8:30,201906,상품P,1600.0,김우진,H시,2018-05-14
2019-07-07 14:35,201907,상품P,1600.0,김현승,A시,2018-01-08
2019-01-28 7:23,201901,상품P,1600.0,김재준,A시,2018-02-21
2019-03-29 9:42,201903,상품P,1600.0,김시호,H시,2017-06-12
2019-04-12 23:52,201904,상품P,1600.0,김우준,D시,2018-05-22
2019-03-11 3:37,201903,상품P,1600.0,김동현,C시,2017-05-30
2019-04-10 21:56,201904,상품P,1600.0,김시환,F시,2018-05-27
2019-07-27 8:27,201907,상품P,1600.0,김서윤,G시,2017-01-30
2019-06-12 0:55,201906,상품P,1600.0,김서준,C시,2017-06-17
2019-03-15 3:17,201903,상품P,1600.0,김준석,F시,2017-03-04
2019-02-09 4:09,201902,상품P,1600.0,김규현,F시,2017-03-21
2019-04-05 6:09,201904,상품P,1600.0,김지우,G시,2017-04-11
2019-01-29 11:58,201901,상품P,1600.0,김지운,E시,2017-07-10
2019-04-16 14:23,201904,상품P,1600.0,김선우,H시,2017-05-05
2019-07-12 0:36,201907,상품P,1600.0,김윤서,H시,2018-07-10
2019-07-11 0:52,201907,상품P,1600.0,김세현,C시,2018-03-17
2019-07-15 8:24,201907,상품P,1600.0,김지훈,A시,2017-06-02
2019-04-07 8:37,201904,상품P,1600.0,김하랑,E시,2018-01-11
2019-05-03 16:52,201905,상품P,1600.0,김민우,B시,2017-01-05
2019-06-12 23:08,201906,상품Q,1700.0,김민기,G시,2018-07-19
2019-03-20 13:39,201903,상품Q,1700.0,김은호,H시,2018-05-22
2019-02-04 9:33,201902,상품Q,1700.0,김현수,E시,2017-04-07
2019-04-13 21:57,201904,상품Q,1700.0,김준영,E시,2018-03-08
